iter	Logloss
410	0.0008244863145
411	0.0008244863145
412	0.0008244863145
413	0.0008244863145
414	0.0008244863145
415	0.0008244863145
416	0.0008244863145
417	0.0008244863145
418	0.0008244863145
419	0.0008244863145
420	0.0008244863145
421	0.0008244863145
422	0.0008244863145
423	0.0008244863145
424	0.0008244863145
425	0.0008244863145
426	0.0008244863145
427	0.0008244863145
428	0.0008244863145
429	0.0008244863145
430	0.0008244863145
431	0.0008244863145
432	0.0008244863145
433	0.0008244863145
434	0.0008244863145
435	0.0008244863145
436	0.0008244863145
437	0.0008244863145
438	0.0008244863145
439	0.0008244863145
440	0.0008244863145
441	0.0008244863145
442	0.0008244863145
443	0.0008244863145
444	0.0008244863145
445	0.0008244863145
446	0.0008244863145
447	0.0008244863145
448	0.0008244863145
449	0.0008244863145
450	0.0008244863145
451	0.0008244863145
452	0.0008244863145
453	0.0008244863145
454	0.0008244863145
455	0.0008244863145
456	0.0008244863145
457	0.0008244863145
458	0.0008244863145
459	0.0008244863145
460	0.0008244863145
461	0.0008244863145
462	0.0008244863145
463	0.0008244863145
464	0.0008244863145
465	0.0008244863145
466	0.0008244863145
467	0.0008244863145
468	0.0008244863145
469	0.0008244863145
470	0.0008244863145
471	0.0008244863145
472	0.0008244863145
473	0.0008244863145
474	0.0008244863145
475	0.0008244863145
476	0.0008244863145
477	0.0008244863145
478	0.0008244863145
479	0.0008244863145
480	0.0008244863145
481	0.0008244863145
482	0.0008244863145
483	0.0008244863145
484	0.0008244863145
485	0.0008244863145
486	0.0008244863145
487	0.0008244863145
488	0.0008244863145
489	0.0008244863145
490	0.0008244863145
491	0.0008244863145
492	0.0008244863145
493	0.0008244863145
494	0.0008244863145
495	0.0008244863145
496	0.0008244863145
497	0.0008244863145
498	0.0008244863145
499	0.0008244863145
500	0.0008244863145
501	0.0008244863145
502	0.0008244863145
503	0.0008244863145
504	0.0008244863145
505	0.0008244863145
506	0.0008244863145
507	0.0008244863145
508	0.0008244863145
509	0.0008244863145
510	0.0008244863145
511	0.0008244863145
512	0.0008244863145
513	0.0008244863145
514	0.0008244863145
515	0.0008244863145
516	0.0008244863145
517	0.0008244863145
518	0.0008244863145
519	0.0008244863145
520	0.0008244863145
521	0.0008244863145
522	0.0008244863145
523	0.0008244863145
524	0.0008244863145
525	0.0008244863145
526	0.0008244863145
527	0.0008244863145
528	0.0008244863145
529	0.0008244863145
530	0.0008244863145
531	0.0008244863145
532	0.0008244863145
533	0.0008244863145
534	0.0008244863145
535	0.0008244863145
536	0.0008244863145
537	0.0008244863145
538	0.0008244863145
539	0.0008244863145
540	0.0008244863145
541	0.0008244863145
542	0.0008244863145
543	0.0008244863145
544	0.0008244863145
545	0.0008244863145
546	0.0008244863145
547	0.0008244863145
548	0.0008244863145
549	0.0008244863145
550	0.0008244863145
551	0.0008244863145
552	0.0008244863145
553	0.0008244863145
554	0.0008244863145
555	0.0008244863145
556	0.0008244863145
557	0.0008244863145
558	0.0008244863145
559	0.0008244863145
560	0.0008244863145
561	0.0008244863145
562	0.0008244863145
563	0.0008244863145
564	0.0008244863145
565	0.0008244863145
566	0.0008244863145
567	0.0008244863145
568	0.0008244863145
569	0.0008244863145
570	0.0008244863145
571	0.0008244863145
572	0.0008244863145
573	0.0008244863145
574	0.0008244863145
575	0.0008244863145
576	0.0008244863145
577	0.0008244863145
578	0.0008244863145
579	0.0008244863145
580	0.0008244863145
581	0.0008244863145
582	0.0008244863145
583	0.0008244863145
584	0.0008244863145
585	0.0008244863145
586	0.0008244863145
587	0.0008244863145
588	0.0008244863145
589	0.0008244863145
590	0.0008244863145
591	0.0008244863145
592	0.0008244863145
593	0.0008244863145
594	0.0008244863145
595	0.0008244863145
596	0.0008244863145
597	0.0008244863145
598	0.0008244863145
599	0.0008244863145
600	0.0008244863145
601	0.0008244863145
602	0.0008244863145
603	0.0008244863145
604	0.0008244863145
605	0.0008244863145
606	0.0008244863145
607	0.0008244863145
608	0.0008244863145
609	0.0008244863145
610	0.0008244863145
611	0.0008244863145
612	0.0008244863145
613	0.0008244863145
614	0.0008244863145
615	0.0008244863145
616	0.0008244863145
617	0.0008244863145
618	0.0008244863145
619	0.0008244863145
620	0.0008244863145
621	0.0008244863145
622	0.0008244863145
623	0.0008244863145
624	0.0008244863145
625	0.0008244863145
626	0.0008244863145
627	0.0008244863145
628	0.0008244863145
629	0.0008244863145
630	0.0008244863145
631	0.0008244863145
632	0.0008244863145
633	0.0008244863145
634	0.0008244863145
635	0.0008244863145
636	0.0008244863145
637	0.0008244863145
638	0.0008244863145
639	0.0008244863145
640	0.0008244863145
641	0.0008244863145
642	0.0008244863145
643	0.0008244863145
644	0.0008244863145
645	0.0008244863145
646	0.0008244863145
647	0.0008244863145
648	0.0008244863145
649	0.0008244863145
650	0.0008244863145
651	0.0008244863145
652	0.0008244863145
653	0.0008244863145
654	0.0008244863145
655	0.0008244863145
656	0.0008244863145
657	0.0008244863145
658	0.0008244863145
659	0.0008244863145
660	0.0008244863145
661	0.0008244863145
662	0.0008244863145
663	0.0008244863145
664	0.0008244863145
665	0.0008244863145
666	0.0008244863145
667	0.0008244863145
668	0.0008244863145
669	0.0008244863145
670	0.0008244863145
671	0.0008244863145
672	0.0008244863145
673	0.0008244863145
674	0.0008244863145
675	0.0008244863145
676	0.0008244863145
677	0.0008244863145
678	0.0008244863145
679	0.0008244863145
680	0.0008244863145
681	0.0008244863145
682	0.0008244863145
683	0.0008244863145
684	0.0008244863145
685	0.0008244863145
686	0.0008244863145
687	0.0008244863145
688	0.0008244863145
689	0.0008244863145
690	0.0008244863145
691	0.0008244863145
692	0.0008244863145
693	0.0008244863145
694	0.0008244863145
695	0.0008244863145
696	0.0008244863145
697	0.0008244863145
698	0.0008244863145
699	0.0008244863145
700	0.0008244863145
701	0.0008244863145
702	0.0008244863145
703	0.0008244863145
704	0.0008244863145
705	0.0008244863145
706	0.0008244863145
707	0.0008244863145
708	0.0008244863145
709	0.0008244863145
710	0.0008244863145
711	0.0008244863145
712	0.0008244863145
713	0.0008244863145
714	0.0008244863145
715	0.0008244863145
716	0.0008244863145
717	0.0008244863145
718	0.0008244863145
719	0.0008244863145
720	0.0008244863145
721	0.0008244863145
722	0.0008244863145
723	0.0008244863145
724	0.0008244863145
725	0.0008244863145
726	0.0008244863145
727	0.0008244863145
728	0.0008244863145
729	0.0008244863145
730	0.0008244863145
731	0.0008244863145
732	0.0008244863145
733	0.0008244863145
734	0.0008244863145
735	0.0008244863145
736	0.0008244863145
737	0.0008244863145
738	0.0008244863145
739	0.0008244863145
740	0.0008244863145
741	0.0008244863145
742	0.0008244863145
743	0.0008244863145
744	0.0008244863145
745	0.0008244863145
746	0.0008244863145
747	0.0008244863145
748	0.0008244863145
749	0.0008244863145
750	0.0008244863145
751	0.0008244863145
752	0.0008244863145
753	0.0008244863145
754	0.0008244863145
755	0.0008244863145
756	0.0008244863145
757	0.0008244863145
758	0.0008244863145
759	0.0008244863145
760	0.0008244863145
761	0.0008244863145
762	0.0008244863145
763	0.0008244863145
764	0.0008244863145
765	0.0008244863145
766	0.0008244863145
767	0.0008244863145
768	0.0008244863145
769	0.0008244863145
770	0.0008244863145
771	0.0008244863145
772	0.0008244863145
773	0.0008244863145
774	0.0008244863145
775	0.0008244863145
776	0.0008244863145
777	0.0008244863145
778	0.0008244863145
779	0.0008244863145
780	0.0008244863145
781	0.0008244863145
782	0.0008244863145
783	0.0008244863145
784	0.0008244863145
785	0.0008244863145
786	0.0008244863145
787	0.0008244863145
788	0.0008244863145
789	0.0008244863145
790	0.0008244863145
791	0.0008244863145
792	0.0008244863145
793	0.0008244863145
794	0.0008244863145
795	0.0008244863145
796	0.0008244863145
797	0.0008244863145
798	0.0008244863145
799	0.0008244863145
800	0.0008244863145
801	0.0008244863145
802	0.0008244863145
803	0.0008244863145
804	0.0008244863145
805	0.0008244863145
806	0.0008244863145
807	0.0008244863145
808	0.0008244863145
809	0.0008244863145
810	0.0008244863145
811	0.0008244863145
812	0.0008244863145
813	0.0008244863145
814	0.0008244863145
815	0.0008244863145
816	0.0008244863145
817	0.0008244863145
818	0.0008244863145
819	0.0008244863145
820	0.0008244863145
821	0.0008244863145
822	0.0008244863145
823	0.0008244863145
824	0.0008244863145
825	0.0008244863145
826	0.0008244863145
827	0.0008244863145
828	0.0008244863145
829	0.0008244863145
830	0.0008244863145
831	0.0008244863145
832	0.0008244863145
833	0.0008244863145
834	0.0008244863145
835	0.0008244863145
836	0.0008244863145
837	0.0008244863145
838	0.0008244863145
839	0.0008244863145
840	0.0008244863145
841	0.0008244863145
842	0.0008244863145
843	0.0008244863145
844	0.0008244863145
845	0.0008244863145
846	0.0008244863145
847	0.0008244863145
848	0.0008244863145
849	0.0008244863145
850	0.0008244863145
851	0.0008244863145
852	0.0008244863145
853	0.0008244863145
854	0.0008244863145
855	0.0008244863145
856	0.0008244863145
857	0.0008244863145
858	0.0008244863145
859	0.0008244863145
860	0.0008244863145
861	0.0008244863145
862	0.0008244863145
863	0.0008244863145
864	0.0008244863145
865	0.0008244863145
866	0.0008244863145
867	0.0008244863145
868	0.0008244863145
869	0.0008244863145
870	0.0008244863145
871	0.0008244863145
872	0.0008244863145
873	0.0008244863145
874	0.0008244863145
875	0.0008244863145
876	0.0008244863145
877	0.0008244863145
878	0.0008244863145
879	0.0008244863145
880	0.0008244863145
881	0.0008244863145
882	0.0008244863145
883	0.0008244863145
884	0.0008244863145
885	0.0008244863145
886	0.0008244863145
887	0.0008244863145
888	0.0008244863145
889	0.0008244863145
890	0.0008244863145
891	0.0008244863145
892	0.0008244863145
893	0.0008244863145
894	0.0008244863145
895	0.0008244863145
896	0.0008244863145
897	0.0008244863145
898	0.0008244863145
899	0.0008244863145
900	0.0008244863145
901	0.0008244863145
902	0.0008244863145
903	0.0008244863145
904	0.0008244863145
905	0.0008244863145
906	0.0008244863145
907	0.0008244863145
908	0.0008244863145
909	0.0008244863145
910	0.0008244863145
911	0.0008244863145
912	0.0008244863145
913	0.0008244863145
914	0.0008244863145
915	0.0008244863145
916	0.0008244863145
917	0.0008244863145
918	0.0008244863145
919	0.0008244863145
920	0.0008244863145
921	0.0008244863145
922	0.0008244863145
923	0.0008244863145
924	0.0008244863145
925	0.0008244863145
926	0.0008244863145
927	0.0008244863145
928	0.0008244863145
929	0.0008244863145
930	0.0008244863145
931	0.0008244863145
932	0.0008244863145
933	0.0008244863145
934	0.0008244863145
935	0.0008244863145
936	0.0008244863145
937	0.0008244863145
938	0.0008244863145
939	0.0008244863145
940	0.0008244863145
941	0.0008244863145
942	0.0008244863145
943	0.0008244863145
944	0.0008244863145
945	0.0008244863145
946	0.0008244863145
947	0.0008244863145
948	0.0008244863145
949	0.0008244863145
950	0.0008244863145
951	0.0008244863145
952	0.0008244863145
953	0.0008244863145
954	0.0008244863145
955	0.0008244863145
956	0.0008244863145
957	0.0008244863145
958	0.0008244863145
959	0.0008244863145
960	0.0008244863145
961	0.0008244863145
962	0.0008244863145
963	0.0008244863145
964	0.0008244863145
965	0.0008244863145
966	0.0008244863145
967	0.0008244863145
968	0.0008244863145
969	0.0008244863145
970	0.0008244863145
971	0.0008244863145
972	0.0008244863145
973	0.0008244863145
974	0.0008244863145
975	0.0008244863145
976	0.0008244863145
977	0.0008244863145
978	0.0008244863145
979	0.0008244863145
980	0.0008244863145
981	0.0008244863145
982	0.0008244863145
983	0.0008244863145
984	0.0008244863145
985	0.0008244863145
986	0.0008244863145
987	0.0008244863145
988	0.0008244863145
989	0.0008244863145
990	0.0008244863145
991	0.0008244863145
992	0.0008244863145
993	0.0008244863145
994	0.0008244863145
995	0.0008244863145
996	0.0008244863145
997	0.0008244863145
998	0.0008244863145
999	0.0008244863145
